driver_age,driving_experience_years,accident_history_count,license_points,vehicle_age_years,vehicle_value_brl,annual_mileage_km,has_deductible,monthly_insurance_cost,driver_gender_F,driver_gender_M,vehicle_type_Hatchback,vehicle_type_Minivan,vehicle_type_Pickup,vehicle_type_SUV,vehicle_type_Sedan,vehicle_type_Sports,usage_type_Entrega,usage_type_Pessoal,usage_type_Trabalho,usage_type_Uber,region_Centro-Oeste,region_Nordeste,region_Norte,region_Sudeste,region_Sul,city_size_Grande,city_size_Media,city_size_Pequena,coverage_type_Básica,coverage_type_Completa,coverage_type_Intermediária
22,4,2,0,2,68594,22966,0,592.52,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
46,26,1,0,8,113418,19312,1,411.97,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
21,1,0,2,6,42086,13924,1,251.52,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
27,7,1,6,13,20000,20921,0,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
34,15,0,0,12,91602,29260,1,270.65,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
27,9,1,0,10,101182,23811,1,926.81,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
34,16,3,6,14,82835,10721,1,504.1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
37,19,1,0,11,52533,13423,1,482.78,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
41,21,1,2,2,76446,9930,1,252.15,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
22,2,1,2,12,83153,9353,0,762.4,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
51,32,0,4,14,20000,12832,0,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
23,5,0,0,13,20000,26759,1,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
19,0,1,0,7,215273,21786,1,3000.0,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
30,12,0,2,8,100751,27951,1,782.36,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
60,41,0,8,12,88849,26249,0,335.6,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
60,41,1,0,6,57084,29530,1,424.79,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
65,46,0,0,5,41220,21448,0,201.58,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
28,10,0,2,3,65348,23621,1,324.93,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
68,48,1,8,4,67924,12770,0,741.03,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
64,44,0,4,7,124416,21556,1,934.06,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
40,21,3,12,2,136167,20094,0,1189.08,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
33,13,3,0,1,71364,12935,0,861.32,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
48,29,2,0,2,41983,7675,0,150.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
28,10,0,2,11,20000,16240,1,150.0,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
33,14,2,4,6,56288,9005,0,332.35,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
25,7,2,0,7,116273,11544,1,1143.91,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
21,2,2,0,0,57648,22332,1,553.75,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
57,37,0,4,12,87894,19388,1,386.49,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
21,1,1,0,6,123305,19959,1,2361.9,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
42,23,2,0,8,112925,6694,1,310.01,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
20,0,1,2,11,20000,26141,1,324.81,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
49,29,1,2,12,40327,27666,1,344.31,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
20,0,1,4,13,20000,19753,1,262.12,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
44,26,1,0,13,20000,21526,1,221.32,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
46,26,0,2,14,76900,11001,1,184.44,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
49,31,1,2,2,246137,11652,1,2246.39,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
67,48,0,2,14,20000,19985,1,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
68,48,1,2,2,82478,9581,0,539.28,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
36,16,0,0,7,64967,10087,1,206.08,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
38,18,1,0,3,65158,6460,0,364.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
22,3,0,0,13,32054,8887,0,150.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
35,17,1,0,7,111059,19878,1,521.54,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
45,27,2,2,4,99959,13484,1,718.36,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
59,39,0,4,13,87007,14835,0,744.85,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
39,20,0,4,2,138433,20643,1,1317.69,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
38,19,0,4,14,20000,15910,1,150.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
23,4,3,0,3,102115,22221,1,1209.79,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
18,0,1,0,13,20000,10846,1,150.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
22,3,1,0,3,53640,13463,1,458.58,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
58,40,0,0,7,38368,18336,1,150.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
29,11,1,0,5,131128,7369,0,454.85,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
43,25,3,2,6,112827,18992,1,831.14,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
63,43,2,10,8,115990,24558,1,1648.81,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
51,32,1,0,14,72487,27369,1,274.86,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
66,46,0,0,5,64987,5882,1,187.43,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
31,12,0,4,2,79905,8171,0,278.72,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
43,25,0,0,14,20000,7040,0,150.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
62,42,0,4,12,96277,28116,1,461.96,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
44,26,0,4,2,81643,11372,1,414.37,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
26,7,0,8,10,37596,27369,1,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
43,24,0,0,2,80019,12562,1,369.8,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
64,45,3,2,11,20000,16776,1,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
39,21,1,0,9,21992,10900,0,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
64,45,2,2,1,61445,12965,1,441.23,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
47,29,2,0,0,119457,26700,1,878.93,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
60,40,0,0,10,21154,13465,1,150.0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
65,46,2,2,9,104820,5589,0,1831.84,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
34,15,0,2,0,59818,10063,1,164.66,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
43,24,1,4,3,38716,25017,1,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
53,33,0,4,2,105242,23374,1,567.13,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
18,0,5,2,4,55022,27899,1,979.17,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
25,7,0,0,11,20000,21240,0,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
66,48,0,4,8,101653,6258,1,397.27,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
52,33,3,2,11,87502,18598,1,697.07,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
69,50,0,6,12,99653,7866,1,585.87,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
32,12,1,6,7,31665,25122,0,150.0,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
64,44,2,0,11,199086,21955,1,3000.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
39,19,2,4,8,103403,13736,1,602.32,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
31,12,4,0,12,51235,25606,0,709.67,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
43,23,4,0,4,133149,17704,0,1524.69,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
45,25,0,2,7,49396,5637,1,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
40,22,2,0,3,69430,29616,1,702.19,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
31,11,1,4,4,67169,9882,0,329.77,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
41,23,1,0,14,83864,20828,0,892.56,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
19,1,0,0,11,100506,25776,0,1690.63,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
62,42,1,2,2,51509,8672,0,388.36,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
43,25,4,4,4,33194,17329,1,296.5,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
31,12,3,6,11,20000,19967,0,439.74,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
68,49,1,4,2,70638,28641,0,568.82,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
24,4,0,2,4,55350,9711,1,223.44,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
20,1,0,0,10,90533,18235,0,568.35,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
64,46,2,0,13,20000,27027,1,252.04,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
40,21,2,0,4,50129,5159,1,159.21,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
63,43,1,2,5,77563,15144,1,913.15,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
60,40,0,2,8,89343,19793,1,461.06,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
64,46,1,0,0,71858,14923,1,409.81,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
62,42,1,4,11,100735,10938,0,910.79,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
35,16,3,2,9,107342,16354,1,1723.38,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
55,35,1,0,13,48649,14924,1,150.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
52,34,0,0,5,125978,5580,0,831.2,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
68,48,1,4,0,89481,29795,1,1437.56,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
32,13,0,4,5,44896,28970,1,275.68,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
42,24,4,6,1,139860,9474,0,1503.65,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
54,35,0,0,7,44412,14941,1,169.46,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
45,27,1,12,10,98833,12073,1,446.5,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
27,7,0,0,2,144135,14662,1,558.57,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
56,38,1,0,9,95723,10059,1,330.62,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
34,16,1,12,13,20000,18457,1,150.27,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
56,36,2,0,5,128879,9328,1,1093.15,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
39,20,0,2,5,46299,22778,0,186.97,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
43,23,0,0,14,59864,5921,0,214.7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
61,43,0,2,3,55339,7773,1,150.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
42,22,1,6,4,50152,9462,1,474.19,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
34,16,0,0,1,54613,25960,1,386.06,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
30,10,1,2,9,78755,24818,1,610.89,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
37,17,3,0,14,55982,11733,1,386.97,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
42,23,3,2,9,114435,16774,1,1332.0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
21,3,1,0,7,35426,14310,0,319.81,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
27,8,1,0,9,20000,6865,1,150.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
20,2,0,0,6,38756,22108,1,195.31,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
58,38,1,0,9,36521,5711,1,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
62,44,2,6,5,232333,12710,1,2361.9,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
35,16,0,0,6,41373,26464,1,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
64,45,1,0,11,42082,18446,1,217.36,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False
53,34,2,0,0,249893,18394,0,3000.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
64,46,3,0,13,20000,5390,0,150.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
39,20,0,4,13,32593,14262,0,241.95,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
51,32,1,10,4,39495,9487,1,181.43,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
64,45,0,0,6,56754,15620,0,387.06,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
25,5,0,6,0,147837,18570,1,721.69,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
57,37,3,2,1,76172,29500,1,273.17,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
66,48,2,0,8,118680,28131,1,1765.21,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
61,43,2,2,11,20000,11066,1,177.48,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
36,17,0,2,2,140934,9494,0,448.86,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
59,39,2,2,5,133748,8572,1,1132.95,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
58,39,1,6,14,20000,17670,0,150.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
54,35,0,0,6,223645,20939,1,1254.24,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
23,3,1,6,8,38954,21260,0,240.99,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
69,49,0,4,4,132254,29153,1,1349.29,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
43,23,2,0,3,72388,15249,1,232.16,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
51,33,1,2,10,20000,7311,1,150.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
62,44,0,0,11,20000,16071,1,150.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
23,4,0,10,14,20000,11773,0,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
54,36,0,2,1,67964,11905,1,150.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
50,30,0,0,2,68878,8642,1,175.77,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
39,19,1,0,14,32648,11338,1,202.84,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
38,20,2,2,4,52755,21346,1,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
23,4,0,0,10,109116,23993,0,1036.85,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
23,4,0,0,14,20000,14622,1,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
65,47,1,0,12,94554,20655,1,932.12,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
21,2,2,0,1,136693,15105,1,1316.4,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
47,28,0,0,12,91084,11240,1,394.43,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
28,9,0,0,3,67003,19797,1,340.26,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
47,27,1,0,0,157068,12806,0,1090.3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
48,28,0,2,3,37919,5757,0,231.64,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
41,23,0,2,6,83756,26470,1,364.27,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
26,6,2,0,14,73283,11220,1,313.91,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
20,1,1,0,13,20000,15104,1,183.46,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
68,48,1,2,11,22350,26986,1,150.0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
48,30,2,0,2,77540,19316,1,448.46,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
57,37,1,0,9,28061,14326,1,241.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
54,35,0,0,7,40919,27505,1,357.85,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
53,34,0,4,5,62676,13956,0,205.03,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
41,23,0,4,5,125076,24109,1,679.03,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
48,28,0,4,13,20000,24752,1,174.13,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
23,3,1,4,14,36012,8497,0,150.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
19,0,3,2,0,79175,29558,1,1533.17,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
37,18,4,0,4,37902,14864,1,235.91,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
45,27,1,2,2,102067,27026,1,507.96,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
28,8,0,0,14,20000,13774,0,150.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
21,2,0,2,9,43120,26150,0,416.36,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
32,13,2,4,14,20000,19039,0,197.1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
23,4,1,2,0,70700,26017,0,619.04,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
66,46,1,0,7,109046,6821,1,819.5,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
47,27,2,0,6,22073,22569,0,150.0,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
55,35,2,2,6,51945,17717,1,288.32,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
68,48,2,2,11,31778,23021,1,488.54,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
19,0,0,6,9,20000,28620,0,327.02,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
32,12,2,0,13,64836,15372,1,216.69,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
28,8,3,4,9,95522,13380,1,891.15,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
25,5,0,2,9,20000,6746,1,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
43,23,1,6,3,133741,10797,1,1158.68,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
68,49,0,2,12,27852,21283,1,218.54,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
62,42,4,2,14,82674,13089,1,1192.61,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
61,43,0,2,10,20000,24004,1,169.23,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
22,3,1,4,5,65285,17137,0,710.9,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
23,3,0,8,12,29129,12597,1,150.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
43,25,2,0,8,111957,29386,0,1199.12,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
21,1,0,0,14,77108,11107,1,1003.75,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
36,18,0,8,13,89990,7793,0,390.66,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
37,19,1,2,2,77829,16138,1,538.12,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
50,32,3,2,14,75837,7500,1,561.1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
37,19,0,0,8,85032,18138,0,547.48,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
66,47,0,0,3,36466,13361,1,150.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
29,10,2,4,4,129106,9925,0,979.83,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
64,46,1,4,6,48479,22464,0,450.51,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
18,0,3,0,5,55280,26248,1,1063.31,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
43,25,0,0,9,100932,9453,1,583.79,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
31,12,1,4,7,84996,23632,1,606.57,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
55,35,0,0,7,56178,19779,1,309.1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
54,35,0,6,7,107551,17100,1,1014.26,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
